,Unnamed: 0,id,album_name,album_artist,album_release_date,gender
880,880,5wK398nrEK1eSnWCTsfvim,palmen aus plastik (track by track),bonez mc,2016-09-09,male
881,881,1LlWXu5aKyrGcGNGfS7v0G,ghøst,raf camora,2016-04-15,male
882,882,1vsDhRurQm47xTKjwWGUwF,ghøst (deluxe album),raf camora,2016-04-15,male
883,883,7aoEVZUwlDyzTeri4atcrB,ghøst (track by track),raf camora,2016-04-15,male
884,884,0OqCKXcXULAdcqrGawnOPr,therapie nach dem tod,raf camora,2012-09-07,male
885,885,7tK25Mc4y6tScsQG2H2umf,inedit 2003-2010,raf camora,2010-12-24,male
886,886,5YVEV0FDa4m4OOgKuy3uzg,therapie nach dem album,raf camora,2010-10-01,male
887,887,39Lnk2F7wx3VYO7TFbYsgK,artkore,nazar,2010-03-12,male
888,888,01SlNE5tmetmmODm5DDdlA,nächster stopp zukunft,raf camora,2009-11-13,male
889,889,1L2OX1wS9zUppyCvh5YRQc,therapie vor dem album,raf camora,2008-08-01,male
890,890,6o4F4Izy6jkOETFjMnoNi7,que walou (deluxe edition),namika,2018-12-07,female
891,891,1lFEMNnRUZKbr4JJeyCtDI,que walou,namika,2018-06-01,female
892,892,2u6q5sBh8VigLzYghKk5r0,nador,namika,2015-07-24,female
893,893,79ZI6niNMh4i8b7RwZpzNc,bonität plus,eno,2020-04-24,male
894,894,4xIQizRG3dennmL0RPr9eB,bonität,eno,2020-02-20,male
895,895,6I4JoNzWuJ9k9iDDfpxedo,fuchs,eno,2019-05-03,male
896,896,2vA3kc1qc4FqDBqIZtuhFt,wellritzstrasse,eno,2018-10-26,male
897,897,1N4Mhdn4rY3i1wHeK4L1B8,wellritzstrasse (instrumentals),eno,2018-10-26,male
898,898,3zWs4UsOMCsuSLaMhBRObe,xalaz,eno,2017-01-06,male
899,899,6Ua99udfRM48ByfBmwt4Zc,filim,belah,2020-06-26,male
900,900,5LLSQiqdPBSJ2FVBSDK61U,5 sterne,nizi19,2021-03-19,male
901,901,1YydmO6Vp4g48x49Q0KFil,1019,lucio101,2019-09-27,male
902,902,6V3moO14XEnaLrxt5mqCoD,1019,lucio101,2019-09-27,male
903,903,3GFtNDpTMjFmmPNVGI202h,leben am limit,sxtn,2017-06-02,female
904,904,59FnpMJ8jAvXIj3O7S9zEL,leben am limit,sxtn,2017-06-02,female
905,905,3FfGEKtiqLYZtz5O8aT0k7,asozialisierungsprogramm (remixe),sxtn,2017-06-02,female
906,906,1nE326lSZAaWAfvbVqI423,asozialisierungsprogramm (remixe),sxtn,2017-06-01,female
907,907,1ZMX7RmYpB1rnGJW85gL0U,asozialisierungsprogramm,sxtn,2016-04-15,female
908,908,2LMgEQmQ2JRhNmXMvXEjCN,london dry,fourty,2020-06-04,male
909,909,1wKExcW9iQKt7d24f0c9QK,new wave,brudi030,2021-03-12,male
910,910,2PsE99gOIeeJfHHUYcYIy3,encro,brudi030,2020-06-05,male
911,911,6gOkn7jRl1QKCmWIHQ9hxA,aiwaaa,brudi030,2019-07-26,male
912,912,5A2olvdcPbictN641h1MtO,banditen,karaz,2020-09-18,male
913,913,7hK5AEy2scvIuf6CFB3rW8,todesverachtung to go,kinderzimmer productions,2020-01-17,male
914,914,13bUZ2vZcMhieBoMKO1TBH,gegen den strich - live mit dem rso des orf,kinderzimmer productions,2011-10-21,male
915,915,0OlWrEJacF8L6anzTiMW7e,over and out - live aus dem konzerthaus dortmund,kinderzimmer productions,2009-12-04,male
916,916,3X7k2zV3lFr3E1GrbolpHp,asphalt,kinderzimmer productions,2007-06-22,male
917,917,6QmRytSRLhqMTxeDltOaPk,irgendjemand muss doch,kinderzimmer productions,2004-11-15,male
918,918,7EFGQo4O0FfAVprNzR1tVf,wir sind da wo oben ist,kinderzimmer productions,2002-01-01,male
919,919,5hJZxNhIQV61GTdChT4814,die hohe kunst der tiefen schläge,kinderzimmer productions,1999-03-17,male
920,920,5GrWmNBulQc4pIydeIl0d0,die hohe kunst der tiefen schläge (special edition),kinderzimmer productions,1999-03-08,male
921,921,05wazTBG0Z3b8RFckRPhbB,die erste* back ist nur ein remix!!!,kinderzimmer productions,1998-11-20,male
922,922,1CXbhzb5aj0yyj8TI1UWea,im auftrag ewiger jugend und glückseligkeit,kinderzimmer productions,1996-11-26,male
923,923,3pp2Ffkbkzl1h1pc9rHTWi,eine runde geht noch,tiger104er,2021-01-15,male
924,924,02Ub84rGNOG6GCMmVDNj2u,sumpftape,capuz,2018-12-28,male
925,925,1La1fSiT1voGFoOkeyznyz,trapcore,capuz,2014-07-18,male
926,926,2vVOpjuQcPoMyz639gCJHD,jungle product,flavio,2021-02-12,male
927,927,6WjCjCX6ZLpIf1PS17hOPg,horster str. 20,flavio,2020-02-23,male
928,928,0spbkFwUdOqoH6jxBnrtUZ,stix packz plomben,doezis,2019-11-01,male
929,929,3gZL6CgaWtOyDkG6o1jtgF,inhale/exhale,lx,2021-01-14,male
930,930,2NH4awIW6g45XOBlvNuoMK,obststand 2,lx,2019-06-27,male
931,931,3P7uFJpRvsuIzCefYxakeX,obststand 2 (instrumentals),lx,2019-06-25,male
932,932,6atccnocs176HZ45UUssZD,rotzlöffel,kasimir1441,2020-10-08,male
933,933,780Rdz9o29wSWrpFxlIs94,niemals erwachsen,rypl,2018-07-06,male
934,934,50tETesjwQTm86wCy4BXZj,treppenhaus,apache 207,2020-07-31,male
935,935,0IoleYbJxOgQLuZDkzyzPG,platte,apache 207,2019-10-25,male
936,936,4hwDFpGFWt0mdmSGv1rSFF,"lady bitch ray über madonna - kiwi musikbibliothek, band 6 (ungekürzte autorinnenlesung)",lady bitch ray,2020-04-08,female
937,937,6YAnmcTG1SWdNCGpuLdCUM,made in turkey,murda,2020-08-28,male
938,938,1mDlX2DdJbX7FzqWTpCvIl,made in turkey,murda,2020-08-28,male
939,939,6DkWC425pAikMNKmNDnlJ8,lights out,ufo361,2019-11-15,male
940,940,3gSlFOtOhV1OS3qTQx4g55,lights out,ufo361,2019-11-14,male
941,941,5mo701EsMb8GFdF4YL3NG8,müptezhel,ezhel,2017-05-25,male
942,942,31vXPujuxflY3vDEWarVSf,knast oder palast,hemso,2020-03-06,male
943,943,2HOYNp9NxRakR9u9na7Wth,pretty summer playlist: season 1,saweetie,2021-04-16,male
944,944,0DqDdZGSQkWQiE0TzBqeLA,best friend (feat. doja cat) [remix ep] [extended edition],saweetie,2020-09-18,male
945,945,2advSZrPipBX01SA4fwFl8,icy,saweetie,2019-03-29,male
946,946,7mdpibDh6Sec6o6zItcSEH,icy,saweetie,2019-03-29,male
947,947,3DInGMjokpToLANxOhAPmt,icy,saweetie,2019-03-29,male
948,948,63vEbPkjYixZglHrKk4720,icy,saweetie,2019-03-29,male
949,949,4Sz0PugCLKo0CEA7zgPplW,high maintenance,saweetie,2018-03-16,male
950,950,3zPxd2ZNrVqNyfNqTnarxU,high maintenance,saweetie,2018-03-16,male
951,951,6N63t6SqAxXZ97XYNAuyif,trance,qzeng,2018-12-21,male
952,952,1r7xt2XsahRFIcnNMlhr7l,harbi,qzeng,2018-04-20,male
953,953,3KnQSUui2UkgibwcGCWAey,tod/geburt,pilz,2018-05-25,female
954,954,0Sqbtp50ttpsZiDCkoTzHK,hack mixtape,pilz,2017-05-19,female
955,955,3A6sRCpmtVRNvYK1Osty2v,kamikaze,pilz,2016-09-16,female
956,956,0FqYa9ntufjsNqakHWNmen,beef,pilz,2015-05-22,female
957,957,5kKqPAyaT81YoPLEG8RNES,hart fragil,lary,2018-07-20,male
958,958,2I6mkxjhPDncTz3zq0rvGh,future deutsche welle,lary,2014-09-05,male
959,959,5pC8oNnTGvOv0IRwRbzeHL,lary says,lary,2013-09-06,male
960,960,1yUCOne333CgjlO9Ox3LpV,venus,rola,2021-04-09,male
961,961,3XKeRKADQznFIhghmty2F6,12:12,rola,2018-09-14,male
962,962,2V2ekGL8KSIL1q9WPyVl1u,syed,reeperbahn kareem,2020-11-27,male
963,963,5RBov6UJyqB0hnBRVD9EHC,crack,reeperbahn kareem,2018-05-01,male
964,964,3PdSFaVd3fxAfKCBFhR3Vc,aus dem schatten der blocks,reeperbahn kareem,2017-01-06,male
965,965,3HFu32dLZcNWhb4KCvdr7u,gewalt durch kunst,reeperbahn kareem,2016-01-08,male
966,966,01Q3dGHa26XlCFkxmyNuOJ,hayat,payy,2019-12-13,male
967,967,4v99ldas2dZdTXdTqXaQlD,zero,payy,2018-01-26,male
968,968,0JZB4WQj3PKmi3elc8YYjh,panik in der szene,payy,2016-09-30,male
969,969,6HzRzx1Y0ji0hubRWxzKF3,tribut,sugar mmfk,2021-02-25,male
970,970,7bgICSGzYHC5ywHtCTdwBx,generation beton,sugar mmfk,2020-03-05,male
971,971,7diDoIBEIerALh2KMT4ufZ,allô allô,sugar mmfk,2018-10-19,male
972,972,5m24KQTve13boWBGxLHLI7,von illegal zu digital,sugar mmfk,2016-07-22,male
973,973,2s29qwyYAIRMKcTbLDEkvZ,alien,reeza,2020-09-18,male
974,974,18i43UaWAEgn0ir1s1dNPD,alien,reeza,2020-09-18,male
975,975,64qtjkSuZzcNVZUCYuCStV,kristall,nash,2020-12-18,male
976,976,5UEEWxYyRXwcr85LZNnTq2,fnfzhn,kc rebell,2021-04-23,male
977,977,6qSmy5kegn2mTE6XDwqWfn,maximum iii++,kc rebell,2020-11-20,male
978,978,2GThbjQhDqjcKi3EW4xe1y,maximum iii+,kc rebell,2020-10-16,male
979,979,2CFVOe7iBvA2MVaLr0ThxP,maximum iii,kc rebell,2020-10-16,male
980,980,58Urtx2pqMV1RSwOQzFnah,hasso,kc rebell,2019-04-19,male
981,981,5aZ95uJgT0MeoE9IoGO4rn,maximum (deluxe edition),kc rebell,2017-06-16,male
982,982,1OPidZ5PevjSvOX2x41qXN,abstand,kc rebell,2016-11-25,male
983,983,4qHnoTnhnhJfsXVirgGDoJ,fata morgana,kc rebell,2015-06-12,male
984,984,5HZ1TttTycgWe0UkbA5TJQ,rebellution (deluxe version),kc rebell,2014-05-30,male
985,985,3PU4piyOyNoau3SqxQSZIf,banger rebellieren (deluxe version),kc rebell,2013-05-03,male
986,986,2SuT7GDOBBJ3vfZeFGajwz,rebellismus,kc rebell,2012-06-01,male
987,987,5CoW4J0qRzckGch5T40gdG,derdo derdo,kc rebell,2011-05-27,male
988,988,6tpthARb4OwVA5jALngvWO,vitaminhunterz,saftboys,2020-07-10,male
989,989,3pM0R9pDerVd62NK5PpGtK,sound vom corner,saftboys,2019-06-14,male
990,990,6Xnre0ml7CTKOPg9kWkF0S,s f b,saftboys,2018-04-13,male
991,991,7j9YPKTJJkWCvEUCbzjHvd,99' till infinity,nok1d,2021-03-26,male
992,992,6BytXda74ZVGW5EPxe8AG0,vanities,nok1d,2020-11-13,male
993,993,1lZD1OULggCcC9yZAHJlC9,no anxiety zone,nok1d,2020-02-07,male
994,994,1ZTYPbRPVUeyeHwoSvmLVi,mvp,kalim,2020-09-24,male
995,995,00NqHEsuPC0TG1KItHTuUY,null auf hundert,kalim,2019-07-04,male
996,996,63YOZxSwpkwflYMaEgaFu4,thronfolger,kalim,2017-09-22,male
997,997,7uM9ju2tSlwe4ZxQhDMLSY,odyssee 579,kalim,2016-10-28,male
998,998,49b00HJ8HKRZKdY1mYdLHx,sechs kronen,kalim,2014-08-29,male
999,999,3iL42hHLGlhqVUt1OAkbON,meine reise,seronym,2021-05-14,male
1000,1000,5H7FmDYCEyrabqCDw0kGmN,derman,cemo,2020-05-08,male
1001,1001,7zE3HhO6XxMseq0KBlGMrm,kodex,76er boys,2020-02-07,male
1002,1002,0VFuMrvJWHugQV6B3MTZFi,blaue stunde (deluxe edition),gentleman,2021-05-14,male
1003,1003,0l9GYdBZfiIo5hJs5JpPCP,blaue stunde (deluxe edition),gentleman,2021-05-14,male
1004,1004,7timh5uVzLFbEt8bDPaIzq,blaue stunde (deluxe version),gentleman,2021-05-14,male
1005,1005,7hP189ESJUaxv6Yu9nDZAd,blaue stunde,gentleman,2020-11-20,male
1006,1006,5t2y8OzVpgSLCHzXkfhBki,blaue stunde,gentleman,2020-11-20,male
1007,1007,78C5Oc2WUr8YfytV7Ponbb,blaue stunde,gentleman,2020-11-20,male
1008,1008,7gsgF2PNxwVlgEjytLQfCZ,the selection,gentleman,2017-06-16,male
1009,1009,1dWjk1ZC5fbNlfXZgbSrCb,conversations,gentleman,2016-06-24,male
1010,1010,4IpF04Z9MAoCgCqnoo9fyS,conversations,gentleman,2016-06-24,male
1011,1011,3eu4F2LH6JHia4O5ssozJv,mtv unplugged,gentleman,2015-11-06,male
1012,1012,4xQpztvxo1XR2KPfEtRpxd,mtv unplugged (deluxe),gentleman,2014-01-01,male
1013,1013,3hBGGnO8M5G1G5BDtYf5Wp,confidence (alben für die ewigkeit),gentleman,2013-02-15,male
1014,1014,5tz2YmMR2PXW6Dltx4LHgT,new day dawn (deluxe edition),gentleman,2013-01-01,male
1015,1015,6itIHGRakd4QuL3mGDpsUA,live your life,richie stephens,2012-11-27,male
1016,1016,71pXvgbaqQfqUKADkFH5qm,diversity live,gentleman,2011-01-01,male
1017,1017,4dCLmeutA4oss7WXNpmUjc,diversity,gentleman,2011,male
1018,1018,0DQDdGDMHhP01HzF5ygkpv,diversity (deluxe bonus version),gentleman,2010-01-01,male
1019,1019,0FPfpJGNskfMsN0gp3faGS,diversity (deluxe version),gentleman,2010-01-01,male
1020,1020,20fr8Q6ChzqPFxqvjtKjcH,diversity (row deluxe jewelcase),gentleman,2010-01-01,male
1021,1021,3m9fd01umxYJ9pNPvMBf45,diversity (row jewelcase),gentleman,2010-01-01,male
1022,1022,5utZQYtpdKmA3g84X6DCCi,superposition,sonne ra,2020-10-16,male
1023,1023,2drLVOsoeD3tK0oICO4xWx,90/10,t9,2020-05-29,male
1024,1024,7Jz6nXztGOC2IRSPGPcvPA,maestro antipop,t9,2019-06-21,male
1025,1025,0r8wA6klzeiSXao2SaOrSD,plastik aus gold,t9,2017-12-01,male
1026,1026,4ftByE9DcSCPCjFE6QLru0,super genkidama,farid bang,2020-07-31,male
1027,1027,0fBXOifdpHkGjRRBPst0bR,super genkidama,farid bang,2020-06-19,male
1028,1028,26GpISCXGRAIScjyFcdEOk,genkidama,farid bang,2020-05-29,male
1029,1029,5wKRAdipYc2mkTyHhEdvyd,torremolinos,farid bang,2019-12-06,male
1030,1030,0qtFeAf09cqyIRuwbe9PgA,banger leben kürzer xxx,farid bang,2018-10-19,male
1031,1031,1GHDUmPzxRhDhJggOPoFhL,jung brutal gutaussehend xxx,kollegah,2018-09-28,male
1032,1032,6tf7eBkyeRBNBe27xcBOnn,platin war gestern,kollegah,2018-08-10,male
1033,1033,1tBRVs9iF3GZjQjI5Aztmr,platin war gestern (instrumentals),kollegah,2018-08-10,male
1034,1034,3VzTzVs4zaUeKB63YIS9fn,blut,farid bang,2016-05-27,male
1035,1035,7t7LecWmZVhrc8tVqQqZ50,asphalt massaka 3 (bonus version),farid bang,2015-03-27,male
1036,1036,6Ccw9wDfq4oOgQyHZtmRZI,asphalt massaka 3,farid bang,2015-03-27,male
1037,1037,59aI7zhWaKGqLW65V5gWv7,killa (deluxe version),farid bang,2014-03-14,male
1038,1038,412gZA2zCDv2k3enihMN6B,der letzte tag deines lebens,farid bang,2012-01-27,male
1039,1039,70RleXuUrOxrBXsCNjKySB,asphalt massaka 2,farid bang,2010-03-12,male
1040,1040,7iEhBsWMTuEtXoEZlQeikw,asphalt massaka,farid bang,2008,male
1041,1041,0xc6OWfrSH9Jrki99TFW3Z,der erste bulgare,mufasa069,2021-03-25,male
1042,1042,2i8SAKCCvVSrwJcYcnsGWT,wahre legenden,prinz pi,2020-02-14,male
1043,1043,5ychJJ8YoaOtiCGv8HElAP,nichts war umsonst,prinz pi,2017-11-03,male
1044,1044,1xjGP4LmsYJHYogKDmYNNc,10 jahre prinz pi,prinz pi,2017-11-02,male
1045,1045,551bBtz65eKIcsqjLsPoUF,nichts war umsonst (instrumentals),prinz pi,2017-11-02,male
1046,1046,1ITS4dNDTNkUootiNQqDH6,im westen nix neues,prinz pi,2016-02-05,male
1047,1047,11OF0AJWb4D7NxnIE1g2Ti,kompass ohne norden live: auf kurs nach hause,prinz pi,2014-05-16,male
1048,1048,6ZcglelPRZIyIQ0jnFpZeT,kompass ohne norden (premium edition),prinz pi,2013-04-29,male
1049,1049,7rOclpJLztOVz8qjQFJ6ul,hallo musik,prinz pi,2011-12-09,male
1050,1050,5GsWcbx7v7j3jJDL8UFlF1,rebell ohne grund,prinz pi,2011-01-28,male
1051,1051,1YPyhMetEoMbjcMlU1Om00,illuminati,prinz pi,2010-03-23,male
1052,1052,5ExCT1aJzlrmnLks52C70f,teenage mutant horror show 2,prinz pi,2009-09-04,male
1053,1053,0tzzCDbBqbb6NetvsfChI8,zeitlos,prinz pi,2007-08-10,male
1054,1054,6OyNUzANd7hq1CjV8dFCyi,das prinz ip - prinz pi - vol. 1,prinz pi,2007-02-09,male
1055,1055,4P2QEVpzlSYdb1rLlCCJhX,donnerwetter!,prinz pi,2006-09-22,male
1056,1056,4eSAyVC7ex2zfqOAoYdotG,donnerwetter! premium,prinz pi,2006-09-22,male
1057,1057,34BRxq7OTSy6FberWguSW2,der herr der dinge,prinz pi,2006-06-22,male
1058,1058,21exyJjbj6KzbhRFYlWSZh,eine nacht in der oper,die prinzen,2015-10-16,female
1059,1059,4prMTkksXke6zCKYgQfXt6,familienalbum,die prinzen,2015-05-29,female
1060,1060,57cYZibE4zs9r4brHhUeWa,es war nicht alles schlecht,die prinzen,2011-09-23,female
1061,1061,74o7cZj5F0o1zDdhbxM38p,es war nicht alles schlecht,die prinzen,2010-11-22,female
1062,1062,4fTMTOIwVZBrKPS9PewvzY,es war nicht alles schlecht,die prinzen,2010-11-22,female
1063,1063,07VDwbKz77iBy1fvbulpsq,es war nicht alles schlecht,die prinzen,2010-11-22,female
1064,1064,2a6LdfKWsFO1CFOPmMTNqC,die neuen männer,die prinzen,2009-02-13,female
1065,1065,5xnjhF5Nun7A6GiGiZ4n4G,die neuen männer,die prinzen,2008-09-26,female
1066,1066,6vaw9JN0Txv2vpWVqzztzH,die prinzen - orchestral,die prinzen,2007-10-17,female
1067,1067,0ALmGoPrwLMfRxYoU262Lp,die prinzen - orchestral,die prinzen,2007-03-05,female
1068,1068,20BFoGe7gfhOgjeMrLgYVd,akustisch live,die prinzen,2006,female
1069,1069,7KmobeZXuCeNYy52x40jVI,die prinzen - adel verpflichtet,die prinzen,2005-10-17,female
1070,1070,6U6Ocq36zXGOE2a5x9tcaX,die prinzen - adel verpflichtet,die prinzen,2005-01-20,female
1071,1071,2Ne1mhVDGVUe3TOKzLAUZP,hardchor,die prinzen,2004-11-22,female
1072,1072,4tBeCjZKFOSj7QnGTmsOtK,monarchie in germany,die prinzen,2003-03-16,female
1073,1073,60tfHqNnC3JtZfQ3mNQMoa,akustisch live,die prinzen,2002-08-21,female
1074,1074,6CJ9BQ85xPz2GdmjLifEvG,d,die prinzen,2001-10-01,female
1075,1075,34UZZhQHTSy92oc8yAIsFq,d,die prinzen,2001-09-28,female
1076,1076,35eN6YZvMtTw1o0XkMxZ9r,"ja, ja, (wenn weihnachten ist)",die prinzen,2000-10-09,female
1077,1077,38ylcpNfhHXHz1v9jf7nk5,"ja, ja, (wenn weihnachten ist)",die prinzen,2000-09-13,female
1078,1078,0diuKnu6lrcGqDtHiQQJcU,sound from africa,rayvanny,2021-02-01,male
1079,1079,5jaJcKXR7oFsaA4gNYFmwN,flowers,rayvanny,2020-02-08,male
1080,1080,5LLSQiqdPBSJ2FVBSDK61U,5 sterne,nizi19,2021-03-19,male
1081,1081,3E9Sb0nHlSa2AmkbYMqT4U,"weißt du, was ich meine? (vom asylheim in die charts)",nura habib omer,2020-09-30,female
1082,1082,117qDz8fDfX4KjaqoFQ61i,habibi,nura,2019-03-29,female
1083,1083,7t0xzd5ISrHjZX5QNdWA1U,patience,ulysse,2019-01-11,male
1084,1084,1ZqXPXGytwWvhIlKFq72EY,je suis ulysse,ulysse,2018-05-11,male
1085,1085,4XhupzqsC8fYMyOnNCxdTU,data life,data luv,2020-07-31,male
1086,1086,548jXn74UGelAyvcRO1GQM,goat,data luv,2019-10-11,male
1087,1087,0RzKnzABAHJp8V9b8HAs23,calofornia,calo,2019-11-01,male
1088,1088,1uB1IsGrqKvCrCwF8xOQcE,detailz,jeyz,2018-08-24,male
1089,1089,0fhqc8kma2nOinVYGimvKI,weedman returns,king keil,2019-11-01,male
1090,1090,75aDHd4UzNks0Hnu4Zmpns,fleisch,hanybal,2019-06-27,male
1091,1091,7Cn42TQW98zBXfWD2GXlJw,haramstufe rot,hanybal,2016-09-16,male
1092,1092,1IlI1X1bLPKcGnpSSaxCkt,weg von der fahrbahn,hanybal,2015-02-27,male
1093,1093,6hPf00pH0Q7XtqzxDuy00J,ri-loaded,riccardo,2021-05-07,male
1094,1094,06mbt21ZAryKZxmFaCcjKz,1312er ep ii,1312er,2020-04-09,male
1095,1095,6Z6gROU7d7cSubwh5gA2DZ,missglückte asimetrie,ferris mc,2020-10-23,male
1096,1096,2vIjAsY9aKLHi0eSmIlN3W,wahrscheinlich nie wieder vielleicht,ferris mc,2019-03-08,male
1097,1097,3WWA9hedc8hCMjFaJO1tWI,glück ohne scherben,ferris mc,2015-05-29,male
1098,1098,6uBtTo1qsSmj4ZwXj3L6V4,ferris mc,ferris mc,2004,male
1099,1099,5Hd7cnG5DZCdI50GXhSu1x,audiobiographie,ferris mc,2003,male
1100,1100,5hGpNKV4RYbo7HGqzkYpP8,asimetrie,ferris mc,2002,male
1101,1101,5eFMxXukKLr4qyRTTgmPaG,fertich!,ferris mc,2001,male
1102,1102,0C6jVgs1ImB6nnm4KWIMCD,dein lieblingsalbum,deine lieblingsrapper,2005-10-27,male
1103,1103,7rD16xcuOBkqL7Xk4uNReV,dein lieblingsalbum,deine lieblingsrapper,2005-10-07,male
1104,1104,5YpARuWQbfp4b208WPKOBt,haq,said,2018-06-15,male
1105,1105,6cxkMqvQGBXWBIkeBJWcsb,50/50,said,2016-04-08,male
1106,1106,76Kp1Q1XJFWpyhqqt03D4m,50/50 (instrumentals),said,2016-04-08,male
1107,1107,0lJCR9v1TmSle0YQb18PLc,hoodrich,said,2014-09-26,male
1108,1108,2AgVN2TtcN8VkKyWmEnjDJ,hoodrich,said,2014-09-26,male
1109,1109,2g4B6Be8b6uJAVSeoaTW8B,zum leben verurteilt,said,2013-09-20,male
1110,1110,0qkXEneQMslvaxXY4JmXSh,zum leben verurteilt (bonus version),said,2013-09-20,male
1111,1111,6WkJYhdQbABgpG026mqMNY,said,said,2011-01-07,male
1112,1112,1CHD4mR1SY4WS0VCry4YB0,k4l,ebow,2019-03-29,female
1113,1113,0NNliGjnnOfVyMKO5vA2yB,komplexität,ebow,2017-11-17,female
1114,1114,47w0vMNzsmpJETYUaqY8Bd,ebow,ebow,2013-11-22,female
1115,1115,2r4vdvB2L7VVJpHCp31l3R,tag 1,danju,2019-07-26,male
1116,1116,0n1iMcXOf0cZDDd5sEWH72,auf der wolke,danju,2017-05-12,male
1117,1117,1QBaiq2l6gpHFZ66F6BgsP,stoned ohne grund,danju,2016-04-08,male
1118,1118,7CfjoATLqVtlEWO6rNRc4F,cali,danju,2014-04-13,male
1119,1119,4WOxAi5pM8u6tssB4tqxc0,mozzart,mozzik,2020-07-30,male
1120,1120,6XVa1JzABPd889RDxdggJK,ehrensache reloaded,alpa gun,2018-12-07,male
1121,1121,6eBhtJ97ytaN6ZaPuaWBu0,alpacino,alpa gun,2017-11-10,male
1122,1122,4wsaxz4CdGQ1qccso3cmGC,walther-p,alpa gun,2017-07-14,male
1123,1123,0e4pDnSiaY1zDDKjjNO9Oj,zurück zur straße,alpa gun,2016-09-09,male
1124,1124,0RjxObpt42w9E63CY657fh,zurück zur straße,alpa gun,2016-09-02,male
1125,1125,0HCa1isHRl2swA9N282pUw,ehrensache 2,alpa gun,2015-10-09,male
1126,1126,4ooUYL9mN46y5mtyhXtC9Z,ehrensache 2,alpa gun,2015-10-09,male
1127,1127,14tPtyRwf8MHEJC4SG19gY,geboren um zu sterben (premium edition),alpa gun,2014-08-29,male
1128,1128,05oewuuO7I1GNoJYIX8yiu,alles kommt zurück (premium edition),alpa gun,2013-04-12,male
1129,1129,2MoeZxE4csgTMLWqG0K8LL,ehrensache,alpa gun,2012-04-27,male
1130,1130,3Vn5Gkbdp3Z6vFSSwyQkQW,almanci,alpa gun,2010-01-01,male
1131,1131,59Qld3EjFWf3E0sDntZKiW,aufstand auf den billigen plätzen,alpa gun,2008-05-02,male
1132,1132,5kfqZtVoejkyFg4NTvddIX,geladen und entsichert,alpa gun,2007-05-25,male
1133,1133,6xvSmYOgt3ypV6HIJvXXqk,blessed (feat. capital bra),cro,2021-04-27,male
1134,1134,6bLSgmhoYisRihYIwxXN55,blessed (feat. capital bra),cro,2021-04-27,male
1135,1135,23EKRPix1b7vUYwPovYle0,cb7,capital bra,2020-09-17,male
1136,1136,5vc7GCjUpkbDUodoFc1FTI,berlin lebt 2,capital bra,2019-10-03,male
1137,1137,0HSskTof4Pr4FZ5vVMY1Io,cb6,capital bra,2019-04-12,male
1138,1138,5baDdPjoqg5X1V3C1FQ72x,allein,capital bra,2018-11-02,male
1139,1139,2vdeSISq7TAWLDiEhFJ3nz,berlin lebt,capital bra,2018-07-06,male
1140,1140,186E5XovNHY19VgZPNjHJs,blyat,capital bra,2017-09-29,male
1141,1141,7a5eO9wTf8NgFtJ9cFLCtk,makarov komplex,capital bra,2017-02-03,male
1142,1142,2SV84xN9mJl5VswzHaQ3zB,kuku bra,capital bra,2016-01-29,male
1143,1143,3sxPx7I42VUexXApiRMi56,nicht willkommen,omar,2020-12-18,male
1144,1144,0uGrWGzVeZSWuaw0nvM0bn,"das grauen, das grauen",grim104,2019-10-31,male
1145,1145,4mtZKBzg7RSLu7fJvPTbRT,grim 104,grim104,2013-11-15,male
1146,1146,5eWlUp47iRz6Sg2y7oh8Of,vergossenes blut trocknet nie,ramo,2021-03-16,male
1147,1147,2p6ZWwaYDIvAD5bHunlpaZ,digital kokain,ramo,2020-04-29,male
1148,1148,1kNnncncuqkW8kXTJAclBm,dondada,ajé,2020-08-20,male
1149,1149,4Lg8SEFIKvi8DeArrnjaRG,s auf der brust,ajé,2017-06-09,male
1150,1150,5rBJ9tt8jQ0PQLc0dBlNJI,advanced chemistry,beginner,2016-08-26,male
1151,1151,494oJA8ucHQ8peDamrrJRs,blast action heroes (version 2.0),beginner,2004-10-18,male
1152,1152,5RtQ7sMm3wIK8HK1h0FTwo,blast action heroes,beginner,2003-09-01,male
1153,1153,7HF1OMaYW0ITBJxn0MH6Px,bambule remixed,beginner,2000-01-01,male
1154,1154,4UnAhQ03mdUCpdNrHYBW7D,bambule,beginner,1998-01-01,male
1155,1155,28miGRVVBr6o7HU55GdLmn,strasse,sekozaza,2020-01-24,male
1156,1156,1xNasxw1gRoR2fwNQE8Z6O,therapie im hinterhof,marvin game,2020-12-18,male
1157,1157,3NfZ6j6DDF8wy8Suo0qLfa,highdrated,marvin game,2019-06-21,male
1158,1158,3vcK84fAVcuBstqXoNbQ7U,highdrated,marvin game,2018-11-02,male
1159,1159,24o0DVlGQNYic3nBkOUgI3,20:15,marvin game,2017-10-13,male
1160,1160,1V7GSqy685gr0ylQSOzr2B,20:15 (instrumentals),marvin game,2017-10-12,male
1161,1161,27p4Q0E7iuASGcvwu0yiuo,20:14,marvin game,2017-04-14,male
1162,1162,5jYjiVB2Ivbn3T1p8VXRkk,20:14 (instrumentals),marvin game,2017-04-13,male
1163,1163,4moeI0evD3AemZeJtDn67e,hennessy & autotune,marvin game,2016-06-28,male
